10/12/2024 07:25:36 PM, Core: 2, Executing process 1 for 100ms, Progress: 900 / 1041
10/12/2024 07:27:02 PM, Core: 1, Executing process 1 for 100ms, Progress: 100 / 1041
10/12/2024 07:27:03 PM, Core: 3, Executing process 1 for 100ms, Progress: 200 / 1041
10/12/2024 07:27:03 PM, Core: 1, Executing process 1 for 100ms, Progress: 300 / 1041
10/12/2024 07:27:03 PM, Core: 2, Executing process 1 for 100ms, Progress: 400 / 1041
10/12/2024 07:27:04 PM, Core: 4, Executing process 1 for 100ms, Progress: 500 / 1041
10/12/2024 07:27:04 PM, Core: 2, Executing process 1 for 100ms, Progress: 600 / 1041
10/12/2024 07:27:04 PM, Core: 4, Executing process 1 for 100ms, Progress: 700 / 1041
10/12/2024 07:27:04 PM, Core: 3, Executing process 1 for 100ms, Progress: 800 / 1041
10/12/2024 07:27:05 PM, Core: 4, Executing process 1 for 100ms, Progress: 900 / 1041
10/12/2024 07:27:05 PM, Core: 1, Executing process 1 for 100ms, Progress: 1000 / 1041
10/12/2024 07:27:05 PM, Core: 4, Executing process 1 for 41ms, Progress: 1041 / 1041
Process 1 finished at 10/12/2024 07:27:05 PM
10/12/2024 07:27:39 PM, Core: 1, Executing process 1 for 100ms, Progress: 100 / 1041
10/12/2024 07:27:39 PM, Core: 1, Executing process 1 for 100ms, Progress: 200 / 1041
10/12/2024 07:27:40 PM, Core: 1, Executing process 1 for 100ms, Progress: 300 / 1041
10/12/2024 07:27:40 PM, Core: 1, Executing process 1 for 100ms, Progress: 400 / 1041
10/12/2024 07:27:40 PM, Core: 2, Executing process 1 for 100ms, Progress: 500 / 1041
10/12/2024 07:27:41 PM, Core: 4, Executing process 1 for 100ms, Progress: 600 / 1041
10/12/2024 07:27:41 PM, Core: 3, Executing process 1 for 100ms, Progress: 700 / 1041
10/12/2024 07:27:41 PM, Core: 1, Executing process 1 for 100ms, Progress: 800 / 1041
10/12/2024 07:27:41 PM, Core: 1, Executing process 1 for 100ms, Progress: 900 / 1041
10/12/2024 07:27:42 PM, Core: 4, Executing process 1 for 100ms, Progress: 1000 / 1041
